Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Tyreek Hill,0,0,0,0,0,0,0,0,0,0,13,269,3,0,0,0
Will Fuller,0,0,0,0,0,0,0,0,0,0,6,171,2,0,0,0
Jarvis Landry,0,0,0,0,0,0,0,0,0,0,8,143,1,0,0,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,8,74,2,0,0,0
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,10,177,0,0,0,0
Justin Jefferson,0,0,0,0,0,0,0,0,0,0,7,70,2,0,0,0
Deebo Samuel,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0
Amari Cooper,0,0,0,0,0,0,0,0,0,0,6,112,1,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,3,50,2,0,0,0
DeVante Parker,0,0,0,0,0,0,0,0,0,0,8,119,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,4,96,1,0,0,0
A.J. Brown,0,0,0,0,0,0,0,0,0,0,4,98,1,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,4,94,1,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,0
Marquise Brown,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,7,63,1,0,1,0
Davante Adams,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,8,37,1,0,0,0
Calvin Ridley,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0
Chris Godwin,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
Olabisi Johnson,0,0,0,0,0,0,0,0,0,0,7,74,0,1,0,0
Gabriel Davis,0,0,0,0,0,0,0,0,0,0,3,79,1,0,0,0
Keenan Allen,0,0,0,0,0,0,0,0,0,0,4,40,1,1,0,0
Robert Woods,0,0,0,0,0,0,1,8,0,0,7,80,0,0,0,0
Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,4,32,1,1,0,0
Tee Higgins,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Sterling Shepard,0,0,0,0,0,0,1,4,0,0,7,64,0,0,0,0
Brandin Cooks,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0
Curtis Samuel,0,0,0,0,0,0,1,5,0,0,5,72,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0
Diontae Johnson,0,0,0,0,0,0,0,0,0,0,8,46,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
D.J. Moore,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0
DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
Stefon Diggs,0,0,0,0,0,0,0,0,0,0,7,39,0,0,0,0
Corey Davis,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Cole Beasley,1,1,20,1,0,0,0,0,0,0,2,25,0,0,0,0
Nelson Agholor,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Michael Thomas,0,0,0,0,0,0,1,1,0,0,4,50,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
David Moore,0,0,0,0,0,0,1,1,0,0,3,-6,1,0,0,0
Henry Ruggs,0,0,0,0,0,0,1,-2,0,0,3,56,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,3,34,0,1,0,0
Tyron Johnson,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0
Sammy Watkins,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
