Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Amari Cooper,0,0,0,0,0,0,1,5,0,0,7,80,0,0,0,0
Marquez Callaway,0,0,0,0,0,0,0,0,0,0,8,75,0,0,0,0
Donovan Peoples-Jones,0,0,0,0,0,0,0,0,0,0,3,56,1,0,0,0
Deonte Harris,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,8,62,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0
Brandin Cooks,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
Will Fuller,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Deebo Samuel,0,0,0,0,0,0,3,7,0,0,5,65,0,0,0,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0
Cooper Kupp,0,0,0,0,0,0,1,16,0,0,6,43,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0
Jakobi Meyers,0,0,0,0,0,0,1,2,0,0,4,60,0,0,0,0
Stefon Diggs,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Jarvis Landry,1,1,19,0,0,0,2,4,0,0,5,48,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Malik Taylor,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
David Moore,0,0,0,0,0,0,1,4,0,0,3,54,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Tyler Johnson,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
Mecole Hardman,0,0,0,0,0,0,1,13,0,0,2,57,0,0,0,0
Mike Thomas,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,1,0,0,0,3,44,0,0,0,0
Joe Reed,0,0,0,0,0,0,2,14,1,0,0,0,0,0,0,0
Tim Patrick,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
DeSean Jackson,0,0,0,0,0,0,1,12,0,0,3,34,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Robert Woods,0,0,0,0,0,0,4,23,0,0,3,22,0,0,1,0
Henry Ruggs,0,0,0,0,0,0,1,10,0,0,2,35,0,0,0,0
John Hightower,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0
Kenny Stills,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
KJ Hamler,0,0,0,0,0,0,1,10,0,0,2,24,0,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,3,1,0,0,3,11,0,0,0,0
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Cam Sims,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,1,-11,0,0,2,14,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
Marcus Kemp,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Van Jefferson,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Adam Humphries,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Julian Edelman,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Gabriel Davis,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Brandon Zylstra,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Javon Wims,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mike Williams,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Tyron Johnson,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Austin Carr,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
J.J. Arcega-Whiteside,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
CeeDee Lamb,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Taysom Hill,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Dede Westbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
