Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Sammy Watkins,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0
Curtis Samuel,0,0,0,0,0,0,4,28,0,0,5,36,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,2,63,0,0,3,12,0,0,0,0
Tyler Johnson,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Tee Higgins,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Gabriel Davis,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
Keelan Cole,0,0,0,0,0,0,1,2,0,0,2,25,1,0,0,0
Randall Cobb,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0
Odell Beckham Jr.,1,1,18,0,0,0,1,-1,0,0,5,58,0,0,0,0
Keenan Allen,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Tyler Lockett,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Marcus Johnson,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Tyler Boyd,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Taysom Hill,1,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,1,42,0,0,2,17,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0
Marquez Callaway,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Brandon Aiyuk,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,3,7,0,0,3,38,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Justin Jefferson,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Chris Hogan,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
John Hightower,0,0,0,0,0,0,0,0,0,0,2,18,0,1,0,0
Jalen Guyton,0,0,0,0,0,0,1,-4,0,0,1,49,0,0,0,0
Kalif Raymond,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Jaydon Mickens,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Isaiah Ford,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Ashton Dulin,0,0,0,0,0,0,1,3,0,0,1,34,0,0,0,0
Amari Cooper,0,0,0,0,0,0,1,-2,0,0,2,23,0,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
J.J. Arcega-Whiteside,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
Freddie Swain,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Deebo Samuel,0,0,0,0,0,0,1,3,0,0,2,19,0,0,0,0
Byron Pringle,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Bennie Fowler,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Auden Tate,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Kenny Stills,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Olabisi Johnson,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Cody Hollister,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Pharoh Cooper,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Nick Westbrook,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Trent Sherfield,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Andre Roberts,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Diontae Johnson,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Dontrelle Inman,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,1,-12,0,0,1,6,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
Mike Thomas,0,0,0,0,0,0,1,1,0,0,1,6,0,0,1,0
Tyron Johnson,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Lynn Bowden,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
