Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,5,59,0,0,1,0
Isaiah McKenzie,0,0,0,0,0,0,1,1,0,0,1,25,1,0,0,0
Justin Jefferson,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0
Taysom Hill,2,2,48,0,0,0,7,54,0,0,1,21,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
Tyler Lockett,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
De'Michael Harris,0,0,0,0,0,0,2,28,0,0,4,27,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
Brandon Powell,0,0,0,0,0,0,1,4,0,0,1,9,1,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,3,13,0,0,4,27,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Chris Godwin,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Tyron Johnson,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Marquise Brown,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Antonio Brown,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Cole Beasley,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,0,0,0,0,3,30,0,0,1,0
Adam Thielen,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Deonte Harris,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0
Marvin Hall,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Randall Cobb,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Riley Ridley,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Brandon Zylstra,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
D.J. Moore,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Marcus Johnson,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
River Cracraft,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Marquez Callaway,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Gunner Olszewski,0,0,0,0,0,0,3,16,0,0,1,-1,0,0,0,0
Scott Miller,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Tyler Johnson,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Trent Taylor,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Darius Slayton,0,0,0,0,0,0,1,2,0,0,1,6,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Darrius Shepherd,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Cameron Batson,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Malik Taylor,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
Joe Reed,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
