Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,8,62,0,0,0,0
Amari Cooper,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
Antonio Brown,0,0,0,0,0,0,1,1,0,0,8,57,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,7,58,0,0,0,0
Brandin Cooks,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Emmanuel Sanders,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0
DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
Khadarel Hodge,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0
Jalen Reagor,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Christian Kirk,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Rashard Higgins,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Keke Coutee,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Randall Cobb,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,0,0,0,0,3,55,0,0,1,0
Van Jefferson,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
KJ Hamler,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,1,3,0,0,4,20,0,0,0,0
Tyron Johnson,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Dez Bryant,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Julio Jones,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
Tee Higgins,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Cam Sims,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Byron Pringle,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Jarvis Landry,0,0,0,0,0,0,1,3,0,0,2,23,0,0,0,0
Marvin Hall,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Cameron Batson,0,0,0,0,0,0,1,4,0,0,2,21,0,0,0,0
Greg Ward,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
Equanimeous St. Brown,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Deonte Harris,0,0,0,0,0,0,1,23,0,0,1,2,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,1,3,0,0,2,12,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,1,12,0,0,1,5,0,0,0,0
James Proche,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
David Moore,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Donte Moncrief,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Marcus Johnson,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
De'Michael Harris,0,0,0,0,0,0,2,19,0,0,1,1,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Antonio Callaway,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Nick Westbrook,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Auden Tate,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Olabisi Johnson,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Alex Erickson,0,0,0,0,0,0,1,2,0,0,1,8,0,0,0,0
Bryan Edwards,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Noah Brown,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Brandon Powell,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Darrius Shepherd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
