Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Kendrick Bourne,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,4,60,0,0,1,0
Odell Beckham Jr.,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Preston Williams,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,1,1,0,0,5,33,0,0,0,0
Curtis Samuel,0,0,0,0,0,0,4,7,0,0,4,45,0,0,0,0
D.J. Moore,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Adam Humphries,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
A.J. Green,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,3,53,0,0,1,0
Jarvis Landry,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,1,6,0,0,4,24,0,0,0,0
Kenny Stills,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
KJ Hamler,0,0,0,0,0,0,1,-2,0,0,3,30,0,0,0,0
Bryan Edwards,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,1,2,0,0,2,34,0,0,0,0
Brandin Cooks,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Lawrence Cager,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Nelson Agholor,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Auden Tate,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,1,29,0,0,1,19,0,0,0,0
Russell Gage,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Daurice Fountain,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Julian Edelman,0,0,0,0,0,0,1,-1,0,0,2,23,0,0,0,0
Deontay Burnett,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Trent Taylor,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Seth Roberts,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Damion Ratley,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
DeSean Jackson,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
John Hightower,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Ted Ginn Jr.,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
Isaiah Ford,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Marquise Brown,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Mike Williams,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Mike Thomas,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Freddie Swain,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Deonte Harris,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Antonio Gandy-Golden,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Isaiah Zuber,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
Dede Westbrook,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Diontae Spencer,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
David Moore,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Noah Brown,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
JoJo Natson,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Diontae Johnson,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
Taysom Hill,0,0,0,0,0,0,2,6,0,0,1,1,0,0,1,0
