Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Mike Davis,0,0,0,0,0,0,16,89,0,0,9,60,1,0,0,0
Todd Gurley,0,0,0,0,0,0,14,121,1,0,4,29,0,0,0,0
Miles Sanders,0,0,0,0,0,0,11,80,2,0,2,19,0,0,0,0
Ezekiel Elliott,0,0,0,0,0,0,19,91,2,0,1,14,0,0,0,0
Josh Jacobs,0,0,0,0,0,0,23,77,2,0,2,8,0,0,0,0
Darrell Henderson,0,0,0,0,0,0,15,38,1,0,3,30,1,0,0,0
Alvin Kamara,0,0,0,0,0,0,11,45,0,0,8,74,0,0,0,0
Myles Gaskin,0,0,0,0,0,0,16,57,1,0,5,34,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,3,36,1,0,5,56,0,0,0,0
Dalvin Cook,0,0,0,0,0,0,17,65,1,0,5,24,0,0,0,0
Chris Carson,0,0,0,0,0,0,8,52,1,0,6,27,0,0,0,0
David Montgomery,0,0,0,0,0,0,10,29,1,0,7,30,0,0,0,0
Kareem Hunt,0,0,0,0,0,0,20,72,0,0,3,21,1,0,0,0
Derrick Henry,0,0,0,0,0,0,19,57,2,0,1,6,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,20,112,0,0,3,24,0,0,0,0
Devonta Freeman,0,0,0,0,0,0,17,60,1,0,2,27,0,0,0,0
T.J. Yeldon,0,0,0,0,0,0,7,52,0,0,1,22,1,0,0,0
Jonathan Taylor,0,0,0,0,0,0,12,57,1,0,2,17,0,0,0,0
Raheem Mostert,0,0,0,0,0,0,11,90,0,0,3,29,0,0,0,0
Joe Mixon,0,0,0,0,0,0,24,59,0,0,6,35,0,0,0,0
Ronald Jones II,0,0,0,0,0,0,17,106,0,0,3,19,0,0,0,0
Justin Jackson,0,0,0,0,0,0,15,71,0,0,5,23,0,0,0,0
James Conner,0,0,0,0,0,0,15,44,1,0,3,19,0,0,0,0
Kenyan Drake,0,0,0,0,0,0,18,60,1,0,1,2,0,0,0,0
David Johnson,0,0,0,0,0,0,17,96,0,0,2,7,0,0,0,0
Clyde Edwards-Helaire,0,0,0,0,0,0,10,40,0,0,3,40,0,0,0,0
James Robinson,0,0,0,0,0,0,13,48,0,0,5,22,0,0,1,0
J.D. McKissic,0,0,0,0,0,0,1,3,0,0,6,46,0,0,0,0
Antonio Gibson,0,0,0,0,0,0,11,27,0,0,5,24,0,0,0,0
J.K. Dobbins,0,0,0,0,0,0,1,34,0,0,3,21,0,0,0,0
Latavius Murray,0,0,0,0,0,0,8,34,0,0,2,23,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0
Devontae Booker,0,0,0,0,0,0,7,62,0,0,1,5,0,0,0,0
Le'Veon Bell,0,0,0,0,0,0,13,60,0,0,1,7,0,0,0,0
Chris Thompson,0,0,0,0,0,0,2,7,0,0,3,35,0,0,0,0
Jalen Richard,0,0,0,0,0,0,1,4,0,0,4,26,0,0,0,0
Brian Hill,0,0,0,0,0,0,6,39,0,0,2,15,0,0,0,0
Matt Breida,0,0,0,0,0,0,9,28,0,0,1,31,0,0,0,0
Cam Akers,0,0,0,0,0,0,9,61,0,0,0,0,0,0,0,0
Tony Pollard,0,0,0,0,0,0,6,30,0,0,2,2,0,0,0,0
Mark Ingram,0,0,0,0,0,0,11,57,0,0,0,0,0,0,0,0
Darrel Williams,0,0,0,0,0,0,1,4,0,0,1,15,0,1,0,0
