Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Jalen Richard,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,0
Alec Ingold,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0
Derrick Henry,0,0,0,0,0,0,25,84,0,0,0,0,0,0,0,0
Rex Burkhead,0,0,0,0,0,0,6,2,0,0,4,47,0,0,0,0
Patrick Ricard,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
LeSean McCoy,0,0,0,0,0,0,1,-5,0,0,5,26,0,0,0,0
Jakob Johnson,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Gus Edwards,0,0,0,0,0,0,10,73,0,0,0,0,0,0,0,0
Giovani Bernard,0,0,0,0,0,0,1,3,0,0,5,22,0,0,0,0
Boston Scott,0,0,0,0,0,0,4,19,0,0,3,24,0,0,0,0
David Johnson,0,0,0,0,0,0,11,34,0,0,2,16,0,0,0,0
Jordan Howard,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0
Todd Gurley,0,0,0,0,0,0,21,61,0,0,0,0,0,0,0,0
Frank Gore,0,0,0,0,0,0,21,63,0,0,0,0,0,0,0,0
J.K. Dobbins,0,0,0,0,0,0,2,48,0,0,1,13,0,0,0,0
J.D. McKissic,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0
Carlos Hyde,0,0,0,0,0,0,5,22,0,0,2,15,0,0,0,0
Tevin Coleman,0,0,0,0,0,0,14,12,0,0,2,28,0,0,0,0
Jordan Wilkins,0,0,0,0,0,0,9,40,0,0,0,0,0,0,0,0
Adrian Peterson,0,0,0,0,0,0,7,41,0,0,0,0,0,0,0,0
Latavius Murray,0,0,0,0,0,0,3,14,0,0,2,19,0,0,0,0
Brian Hill,0,0,0,0,0,0,3,14,0,0,2,11,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0
Matt Breida,0,0,0,0,0,0,7,37,0,0,1,2,0,0,0,0
Zack Moss,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,3,4,0,0,3,9,0,0,0,0
Tarik Cohen,0,0,0,0,0,0,5,12,0,0,1,15,0,0,0,0
Kalen Ballage,0,0,0,0,0,0,1,5,0,0,2,12,0,0,0,0
Darrel Williams,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Darwin Thompson,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
Ito Smith,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,3,13,0,0,1,3,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Travis Homer,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
Royce Freeman,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
Saquon Barkley,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
Alex Armah,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Keith Smith,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0
Jaylen Samuels,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Tony Pollard,0,0,0,0,0,0,2,6,0,0,1,3,0,0,0,0
Lamical Perine,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0
Ryan Nall,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Sony Michel,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0
Andy Janovich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nyheim Hines,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Tyler Ervin,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
AJ Dillon,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0
Devontae Booker,0,0,0,0,0,0,3,-1,0,0,1,6,0,0,0,0
Cam Akers,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Jeffery Wilson,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
J.J. Taylor,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Benjamin Snell,0,0,0,0,0,0,3,5,0,0,1,-4,0,0,1,0
Senorise Perry,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
Jeremy McNichols,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
C.J. Ham,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Peyton Barber,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Josh Adams,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
