Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Rodney Smith,0,0,0,0,0,0,10,40,1,0,1,4,0,0,0,0
Dare Ogunbowale,0,0,0,0,0,0,14,50,0,0,4,22,0,0,0,0
Cam Akers,0,0,0,0,0,0,21,34,0,0,4,52,0,0,1,0
James Conner,0,0,0,0,0,0,9,37,0,0,5,25,0,0,0,0
Boston Scott,0,0,0,0,0,0,15,65,0,0,2,14,0,0,0,0
Malcolm Perry,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0
Chris Carson,0,0,0,0,0,0,11,44,0,0,2,39,0,0,0,0
Kalen Ballage,0,0,0,0,0,0,13,36,1,0,0,0,0,0,0,0
Ameer Abdullah,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0
Trayveon Williams,0,0,0,0,0,0,4,74,0,0,1,3,0,0,0,0
Jonathan Ward,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Theo Riddick,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
J.D. McKissic,0,0,0,0,0,0,2,0,0,0,5,30,0,0,0,0
Ty Johnson,0,0,0,0,0,0,11,45,0,0,2,23,0,0,0,0
Antonio Gibson,0,0,0,0,0,0,19,75,0,0,1,6,0,0,0,0
Gus Edwards,0,0,0,0,0,0,12,60,0,0,1,10,0,0,0,0
Alex Collins,0,0,0,0,0,0,5,29,1,0,0,0,0,0,0,0
Kenyan Drake,0,0,0,0,0,0,10,36,0,0,3,15,0,0,0,0
C.J. Ham,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
Wayne Gallman,0,0,0,0,0,0,11,65,0,0,0,0,0,0,0,0
Tony Pollard,0,0,0,0,0,0,5,15,0,0,3,19,0,0,0,0
Samaje Perine,0,0,0,0,0,0,9,51,0,0,0,0,0,0,0,0
Kareem Hunt,0,0,0,0,0,0,10,37,0,0,1,4,0,0,0,0
Leonard Fournette,0,0,0,0,0,0,5,13,0,0,2,14,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,3,-3,0,0,2,28,0,0,0,0
Mark Ingram,0,0,0,0,0,0,9,39,0,0,0,0,0,0,0,0
Todd Gurley,0,0,0,0,0,0,9,18,0,0,1,17,0,0,0,0
Royce Freeman,0,0,0,0,0,0,2,21,0,0,1,1,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,3,20,0,0,1,-2,0,0,0,0
Jamaal Williams,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0
Zack Moss,0,0,0,0,0,0,3,8,0,0,1,13,0,0,0,0
Justice Hill,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0
Mike Boone,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0
Darrel Williams,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Benjamin Snell,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
Ito Smith,0,0,0,0,0,0,3,9,0,0,1,7,0,0,0,0
Devin Singletary,0,0,0,0,0,0,3,7,0,0,1,6,0,0,0,0
Rashaad Penny,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0
Gabe Nabers,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Alfred Morris,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
Jerick McKinnon,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Anthony McFarland,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
Tony Jones,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Jason Huntley,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0
Corey Clement,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0
Devontae Booker,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0
Peyton Barber,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0
Anthony Sherman,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Artavis Pierce,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Dion Lewis,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
AJ Dillon,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Giovani Bernard,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
LeVante Bellamy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
