Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Laviska Shenault,0,0,0,0,0,0,1,1,0,0,3,10,0,0,0,0
Cooper Kupp,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Odell Beckham Jr.,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0
Julian Edelman,2,2,38,0,0,0,0,0,0,0,2,8,0,0,0,0
Noah Brown,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Isaiah Zuber,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Nick Westbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mike Thomas,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Darrius Shepherd,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Keith Kirkwood,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Cameron Batson,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Trent Taylor,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,1,1,0,0,1,8,0,0,0,0
Scott Miller,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Austin Mack,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Van Jefferson,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Marvin Hall,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0
Gabriel Davis,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Diontae Spencer,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
