Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Joe Mixon,0,0,0,0,0,0,25,151,2,0,6,30,1,0,0,0
Dalvin Cook,0,0,0,0,0,0,27,130,2,0,2,16,0,0,0,0
Melvin Gordon,0,0,0,0,0,0,23,107,2,0,2,11,0,0,0,0
Chris Carson,0,0,0,0,0,0,16,80,2,0,3,20,0,0,0,0
Jerick McKinnon,0,0,0,0,0,0,14,54,1,0,7,43,0,0,0,0
Aaron Jones,0,0,0,0,0,0,15,71,0,0,5,40,1,0,0,0
Antonio Gibson,0,0,0,0,0,0,13,46,1,0,4,82,0,0,0,0
Ezekiel Elliott,0,0,0,0,0,0,12,54,0,0,8,71,0,1,1,0
Mike Davis,0,0,0,0,0,0,16,84,1,0,5,27,0,0,0,0
Latavius Murray,0,0,0,0,0,0,14,64,2,0,1,19,0,0,0,0
Alvin Kamara,0,0,0,0,0,0,19,83,1,0,3,36,0,0,0,0
Kareem Hunt,0,0,0,0,0,0,11,71,2,0,0,0,0,0,0,0
Jamaal Williams,0,0,0,0,0,0,8,10,0,0,8,95,0,0,0,0
Devin Singletary,0,0,0,0,0,0,18,56,1,0,5,21,0,0,0,0
Ronald Jones II,0,0,0,0,0,0,20,111,0,0,6,17,0,0,0,0
Todd Gurley,0,0,0,0,0,0,16,57,2,0,1,6,0,0,0,0
D'Andre Swift,0,0,0,0,0,0,4,22,0,0,4,30,1,0,0,0
James Robinson,0,0,0,0,0,0,17,75,0,0,4,32,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,4,16,0,0,5,24,1,0,0,0
Reggie Bonnafon,0,0,0,0,0,0,10,53,0,0,2,18,1,0,0,0
James White,0,0,0,0,0,0,3,21,0,0,7,38,0,0,0,0
Clyde Edwards-Helaire,0,0,0,0,0,0,16,64,0,0,3,27,0,0,0,0
Ke'Shawn Vaughn,0,0,0,0,0,0,3,4,0,0,2,22,1,0,0,0
David Montgomery,0,0,0,0,0,0,10,27,0,1,3,30,0,0,0,0
J.D. McKissic,0,0,0,0,0,0,2,6,0,0,7,40,0,0,1,0
David Johnson,0,0,0,0,0,0,16,63,0,0,2,29,0,0,0,0
Mark Ingram,0,0,0,0,0,0,8,34,1,0,1,3,0,0,0,0
Damien Harris,0,0,0,0,0,0,17,100,0,0,0,0,0,0,0,0
Devonta Freeman,0,0,0,0,0,0,11,33,0,0,4,35,0,0,0,0
Miles Sanders,0,0,0,0,0,0,13,46,0,0,2,30,0,0,0,0
Tony Pollard,0,0,0,0,0,0,3,16,1,0,1,16,0,0,0,0
Adrian Peterson,0,0,0,0,0,0,11,36,1,0,0,0,0,0,0,0
D'Ernest Johnson,0,0,0,0,0,0,13,95,0,0,0,0,0,0,0,0
Josh Jacobs,0,0,0,0,0,0,15,48,0,0,3,25,0,0,0,0
Myles Gaskin,0,0,0,0,0,0,10,40,0,0,3,22,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,9,38,0,0,5,19,0,0,0,0
Jonathan Taylor,0,0,0,0,0,0,17,68,0,0,1,11,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,7,17,1,0,0,0,0,0,0,0
Duke Johnson,0,0,0,0,0,0,5,24,0,0,3,21,0,0,0,0
Travis Homer,0,0,0,0,0,0,4,5,0,0,1,3,1,0,0,0
Matt Breida,0,0,0,0,0,0,3,9,0,0,3,39,0,0,0,0
Ito Smith,0,0,0,0,0,0,2,3,0,0,3,24,0,0,0,0
Nyheim Hines,0,0,0,0,0,0,9,24,0,0,3,8,0,0,0,0
Rex Burkhead,0,0,0,0,0,0,11,45,0,0,1,5,0,0,0,0
Joshua Kelley,0,0,0,0,0,0,9,7,0,0,3,26,0,0,1,0
Alec Ingold,0,0,0,0,0,0,1,-1,0,0,2,29,0,0,0,0
Brian Hill,0,0,0,0,0,0,4,10,0,0,2,13,0,0,0,0
Darrell Henderson,0,0,0,0,0,0,8,21,0,0,1,16,0,0,0,0
Frank Gore,0,0,0,0,0,0,13,30,0,0,1,6,0,0,0,0
Wayne Gallman,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0
Nick Chubb,0,0,0,0,0,0,6,43,0,0,0,0,0,0,0,0
Jordan Wilkins,0,0,0,0,0,0,9,15,0,0,1,16,0,0,0,0
Jalen Richard,0,0,0,0,0,0,1,6,0,0,2,10,0,0,0,0
Dion Lewis,0,0,0,0,0,0,1,10,0,0,2,8,0,0,0,0
Justin Jackson,0,0,0,0,0,0,6,9,0,0,2,12,0,0,0,0
Gus Edwards,0,0,0,0,0,0,9,38,0,0,0,0,0,0,0,0
Kenyan Drake,0,0,0,0,0,0,13,35,0,0,0,0,0,0,0,0
DeeJay Dallas,0,0,0,0,0,0,2,8,0,0,2,15,0,0,0,0
Kalen Ballage,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Jeffery Wilson,0,0,0,0,0,0,3,6,0,0,1,13,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Dontrell Hilliard,0,0,0,0,0,0,5,19,0,0,1,2,0,0,0,0
Royce Freeman,0,0,0,0,0,0,3,6,0,0,2,6,0,0,0,0
Austin Ekeler,0,0,0,0,0,0,2,12,0,0,1,2,0,0,0,0
J.K. Dobbins,0,0,0,0,0,0,5,16,0,0,1,1,0,0,0,0
Keith Smith,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Theo Riddick,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
Lamical Perine,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0
Gabe Nabers,0,0,0,0,0,0,1,4,0,0,1,5,0,0,0,0
LeSean McCoy,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0
Adrian Killins,0,0,0,0,0,0,1,-12,0,0,1,2,0,0,0,0
Kerryon Johnson,0,0,0,0,0,0,3,9,0,0,1,3,0,0,0,0
Jordan Howard,0,0,0,0,0,0,2,2,0,0,1,-3,0,0,0,0
Tyler Ervin,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Chandler Cox,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Michael Burton,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0
