Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
David Moore,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
Cooper Kupp,0,0,0,0,0,0,2,19,0,0,5,81,0,0,1,0
Chris Hogan,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0
DeSean Jackson,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,7,50,0,0,0,0
Corey Davis,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,4,84,0,0,0,0
Cole Beasley,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0
Robert Woods,0,0,0,0,0,0,3,19,1,0,2,14,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Randall Cobb,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Kendrick Bourne,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
Freddie Swain,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
Courtland Sutton,0,0,0,0,0,0,0,0,0,0,3,66,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,5,37,0,0,3,35,0,0,0,0
Marvin Hall,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
Marquise Brown,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Jalen Reagor,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
Van Jefferson,0,0,0,0,0,0,1,-1,0,0,4,45,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,3,53,0,0,1,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Jarvis Landry,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Christian Kirk,0,0,0,0,0,0,1,3,0,0,2,57,0,0,0,0
Justin Jefferson,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,1,3,0,0,2,30,0,1,0,0
KJ Hamler,0,0,0,0,0,0,1,9,0,0,3,48,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0
Gabriel Davis,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Justin Watson,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Adam Thielen,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0
Josh Malone,0,0,0,0,0,0,1,12,0,0,4,16,0,0,0,0
Tee Higgins,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Deonte Harris,0,0,0,0,0,0,1,11,0,0,3,23,0,0,0,0
Bryan Edwards,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Davante Adams,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Preston Williams,0,0,0,0,0,0,0,0,0,0,1,26,0,1,0,0
James Washington,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Curtis Samuel,0,0,0,0,0,0,4,26,0,0,2,13,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Khadarel Hodge,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
A.J. Green,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Cameron Batson,0,0,0,0,0,0,1,11,0,0,2,26,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Sterling Shepard,0,0,0,0,0,0,1,6,0,0,2,29,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,7,25,0,0,2,8,0,0,0,0
Tim Patrick,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Ty Montgomery,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Julio Jones,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Noah Brown,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Brandon Aiyuk,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Javon Wims,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Mike Williams,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Trent Taylor,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Kenny Stills,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Scott Miller,0,0,0,0,0,0,1,1,0,0,2,11,0,0,0,0
Olabisi Johnson,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Dontrelle Inman,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Olamide Zaccheaus,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Sammy Watkins,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Emmanuel Sanders,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Keke Coutee,0,0,0,0,0,0,0,0,0,0,2,11,0,0,1,0
Nelson Agholor,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Greg Ward,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Antonio Gandy-Golden,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ashton Dulin,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Lynn Bowden,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Joe Reed,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
Taysom Hill,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Will Fuller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Parris Campbell,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
