Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Josh Allen,40,32,375,4,0,0,6,11,0,0,0,0,0,0,1,0
Derek Carr,47,28,381,3,1,0,2,5,1,0,0,0,0,0,0,0
Baker Mayfield,33,25,334,4,0,0,4,5,0,0,1,6,0,0,1,0
Ryan Tannehill,45,29,389,3,1,0,0,0,0,1,0,0,0,0,0,0
Matthew Stafford,42,27,402,3,1,0,2,0,0,0,0,0,0,0,0,0
Aaron Rodgers,34,25,295,3,0,0,4,-3,0,0,0,0,0,0,0,0
Lamar Jackson,17,12,107,2,1,0,13,94,1,0,0,0,0,0,0,0
Kirk Cousins,43,28,305,3,1,0,3,12,0,0,0,0,0,0,1,0
Nick Mullens,39,26,316,3,2,0,0,0,0,0,0,0,0,0,0,0
Jared Goff,47,37,351,1,0,0,4,1,1,0,0,0,0,0,0,0
Sam Darnold,23,14,186,2,1,1,3,26,1,0,0,0,0,0,2,0
Cam Newton,19,12,69,1,0,0,14,48,2,0,0,0,0,0,0,0
Philip Rivers,35,27,285,2,0,0,2,-2,0,0,0,0,0,0,0,0
Ben Roethlisberger,53,33,305,2,1,0,1,0,0,0,0,0,0,0,0,0
Kyler Murray,39,21,173,3,1,0,5,15,0,0,0,0,0,0,1,0
Andy Dalton,48,31,285,2,1,0,1,2,0,0,0,0,0,0,0,0
Patrick Mahomes,40,25,318,1,0,0,4,26,0,0,0,0,0,0,0,0
Deshaun Watson,38,26,341,0,1,0,7,38,1,0,0,0,0,0,1,0
Russell Wilson,43,27,263,1,1,0,7,45,0,0,0,0,0,0,1,0
Tua Tagovailoa,39,26,296,1,0,0,3,3,0,0,0,0,0,0,0,0
Alex Smith,46,31,296,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell Trubisky,34,26,267,1,0,0,3,6,0,0,0,0,0,0,1,0
Matt Ryan,39,19,273,1,0,0,0,0,0,0,0,0,0,0,1,0
Drew Lock,28,15,151,2,2,0,2,9,0,0,0,0,0,0,0,0
Mike Glennon,42,28,280,1,2,1,3,9,0,0,0,0,0,0,1,0
Colt McCoy,22,13,105,1,1,1,2,2,0,0,0,0,0,0,0,0
Jalen Hurts,12,5,109,1,1,0,5,29,0,0,0,0,0,0,0,0
Brandon Allen,19,11,153,1,1,0,2,3,0,0,0,0,0,0,0,0
Jarrett Stidham,3,2,61,1,0,0,2,-2,0,0,0,0,0,0,0,0
Carson Wentz,15,6,79,0,0,0,3,18,0,0,0,0,0,0,0,0
Justin Herbert,53,26,209,0,2,0,0,0,0,0,0,0,0,0,0,0
Jacoby Brissett,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Ryan Finley,7,6,40,0,1,0,0,0,0,0,0,0,0,0,0,0
