Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,12,161,2,0,0,0
Davante Adams,0,0,0,0,0,0,0,0,0,0,7,53,3,0,0,0
Robert Woods,0,0,0,0,0,0,2,9,1,0,7,85,1,0,0,0
Corey Davis,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0
Tyreek Hill,0,0,0,0,0,0,0,0,0,0,4,98,2,0,0,0
Brandon Aiyuk,0,0,0,0,0,0,0,0,0,0,8,91,1,0,0,0
Cooper Kupp,0,0,0,0,0,0,0,0,0,0,11,110,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Curtis Samuel,0,0,0,0,0,0,3,23,1,0,4,31,1,0,0,0
Keenan Allen,1,0,0,0,0,0,0,0,0,0,9,67,1,0,0,0
Mike Williams,0,0,0,0,0,0,1,1,0,0,5,99,1,0,0,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
Julio Jones,0,0,0,0,0,0,0,0,0,0,7,137,0,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Marvin Jones,0,0,0,0,0,0,0,0,0,0,3,39,2,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0
Tyler Boyd,0,0,0,0,0,0,2,9,0,0,6,67,1,0,0,0
Darnell Mooney,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,5,55,1,0,0,0
Kendrick Bourne,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0
Willie Snead,0,0,0,0,0,0,0,0,0,0,5,106,0,0,0,0
Sterling Shepard,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0
Marvin Hall,0,0,0,0,0,0,0,0,0,0,4,113,0,0,0,0
Stefon Diggs,0,0,0,0,0,0,0,0,0,0,6,92,0,0,0,0
Taysom Hill,0,0,0,0,0,0,5,35,0,0,2,30,1,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,5,42,1,0,1,0
Auden Tate,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,7,67,0,0,0,0
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,6,58,0,1,0,0
Tee Higgins,0,0,0,0,0,0,2,6,0,0,6,78,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Jalen Reagor,0,0,0,0,0,0,1,6,0,0,3,16,1,1,0,0
David Moore,0,0,0,0,0,0,2,28,0,0,3,18,1,0,0,0
A.J. Brown,0,0,0,0,0,0,0,0,0,0,4,24,1,0,0,0
Golden Tate,1,1,18,0,0,0,0,0,0,0,2,31,1,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,8,34,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
KJ Hamler,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Jarvis Landry,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Jaydon Mickens,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Calvin Ridley,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Zach Pascal,1,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
DeVante Parker,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
D.J. Moore,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0
Tyler Lockett,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
CeeDee Lamb,0,0,0,0,0,0,1,19,0,0,4,27,0,0,0,0
Marquise Brown,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Trent Taylor,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Scott Miller,0,0,0,0,0,0,1,7,0,0,3,35,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Adam Thielen,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Jeff Smith,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Byron Pringle,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Tyler Johnson,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Marcus Johnson,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
Justin Jefferson,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Greg Ward,0,0,0,0,0,0,1,2,0,0,3,10,0,0,0,0
Van Jefferson,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
