Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Derrick Henry,0,0,0,0,0,0,27,178,3,0,2,7,0,0,0,0
Antonio Gibson,0,0,0,0,0,0,20,115,3,0,5,21,0,0,0,0
James Robinson,0,0,0,0,0,0,22,128,1,0,5,31,0,0,0,0
Nick Chubb,0,0,0,0,0,0,19,144,1,0,3,32,0,0,0,0
Latavius Murray,0,0,0,0,0,0,19,124,2,0,1,2,0,0,0,0
David Montgomery,0,0,0,0,0,0,11,103,0,0,5,40,1,0,0,0
Austin Ekeler,0,0,0,0,0,0,14,44,0,0,11,85,0,0,0,0
Kenyan Drake,0,0,0,0,0,0,22,78,2,0,3,15,0,0,0,0
Wayne Gallman,0,0,0,0,0,0,24,94,1,0,3,-3,0,0,0,0
Ito Smith,0,0,0,0,0,0,12,65,1,0,4,10,0,0,0,0
Adrian Peterson,0,0,0,0,0,0,15,55,2,0,0,0,0,0,0,0
Ronald Jones II,0,0,0,0,0,0,9,66,0,0,1,37,1,0,0,0
Duke Johnson,0,0,0,0,0,0,9,37,0,0,3,43,1,0,0,0
Nyheim Hines,0,0,0,0,0,0,10,29,0,0,8,66,0,0,0,0
James White,0,0,0,0,0,0,5,18,2,0,1,-1,0,0,0,0
Cam Akers,0,0,0,0,0,0,9,84,1,0,0,0,0,0,0,0
Jamaal Williams,0,0,0,0,0,0,17,73,1,0,0,0,0,0,0,0
Chris Carson,0,0,0,0,0,0,8,41,1,0,2,18,0,0,0,0
Benjamin Snell,0,0,0,0,0,0,16,60,0,0,3,33,0,0,0,0
Devin Singletary,0,0,0,0,0,0,11,82,0,0,3,20,0,0,1,0
Kerryon Johnson,0,0,0,0,0,0,11,46,0,0,4,52,0,0,1,0
Raheem Mostert,0,0,0,0,0,0,16,43,1,0,2,0,0,0,1,0
Frank Gore,0,0,0,0,0,0,18,74,0,0,3,12,0,0,0,0
Dalvin Cook,0,0,0,0,0,0,18,61,0,0,4,21,0,0,1,0
Aaron Jones,0,0,0,0,0,0,17,90,0,0,1,0,0,0,0,0
Mike Davis,0,0,0,0,0,0,15,55,0,0,3,24,0,0,0,0
Boston Scott,0,0,0,0,0,0,2,7,0,0,5,40,0,0,0,0
Joshua Kelley,0,0,0,0,0,0,7,35,1,0,0,0,0,0,0,0
Jordan Wilkins,0,0,0,0,0,0,6,22,0,0,3,35,0,0,0,0
DeAndre Washington,0,0,0,0,0,0,13,49,0,0,2,11,0,0,0,0
C.J. Prosise,0,0,0,0,0,0,5,12,0,0,1,2,1,0,1,0
Zack Moss,0,0,0,0,0,0,9,59,0,0,2,9,0,0,0,0
Gus Edwards,0,0,0,0,0,0,9,10,1,0,0,0,0,0,0,0
Chase Edmonds,0,0,0,0,0,0,6,29,0,0,4,14,0,0,0,0
Alvin Kamara,0,0,0,0,0,0,11,54,0,0,1,-2,0,0,0,0
Kareem Hunt,0,0,0,0,0,0,10,62,0,0,0,0,0,0,0,0
Giovani Bernard,0,0,0,0,0,0,8,32,0,0,2,17,0,0,0,0
Jonathan Williams,0,0,0,0,0,0,1,5,0,0,4,21,0,0,1,0
Miles Sanders,0,0,0,0,0,0,6,15,0,1,2,7,0,0,0,0
Jerick McKinnon,0,0,0,0,0,0,3,21,0,0,2,11,0,0,0,0
Josh Jacobs,0,0,0,0,0,0,7,27,0,0,3,17,0,0,1,0
Justice Hill,0,0,0,0,0,0,9,35,0,0,2,5,0,0,0,0
Brian Hill,0,0,0,0,0,0,13,55,0,0,0,0,0,0,0,0
Royce Freeman,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0
Leonard Fournette,0,0,0,0,0,0,3,10,0,0,3,10,0,0,0,0
Matt Breida,0,0,0,0,0,0,8,36,0,0,2,17,0,0,1,0
Le'Veon Bell,0,0,0,0,0,0,5,22,0,0,2,10,0,0,0,0
Peyton Barber,0,0,0,0,0,0,11,57,0,0,0,0,0,0,0,0
Tony Pollard,0,0,0,0,0,0,4,12,0,0,2,10,0,0,0,0
J.D. McKissic,0,0,0,0,0,0,1,6,0,0,2,21,0,0,0,0
Kyle Juszczyk,0,0,0,0,0,0,2,8,0,0,2,24,0,0,0,0
Carlos Hyde,0,0,0,0,0,0,15,22,0,0,2,7,0,0,0,0
Damien Harris,0,0,0,0,0,0,14,47,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,0,0,0,0,0,0,11,37,0,0,1,2,0,0,0,0
Jeffery Wilson,0,0,0,0,0,0,12,40,0,0,0,0,0,0,1,0
Melvin Gordon,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0
Ezekiel Elliott,0,0,0,0,0,0,10,32,0,0,1,7,0,0,1,0
Trayveon Williams,0,0,0,0,0,0,1,-2,0,0,1,13,0,0,0,0
Ryan Nall,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Jeremy McNichols,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0
Anthony McFarland,0,0,0,0,0,0,3,9,0,0,1,17,0,0,0,0
Phillip Lindsay,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
Dion Lewis,0,0,0,0,0,0,2,10,0,0,1,7,0,0,0,0
D'Onta Foreman,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
Trenton Cannon,0,0,0,0,0,0,3,17,0,0,1,1,0,0,0,0
Malcolm Brown,0,0,0,0,0,0,3,4,0,0,2,15,0,0,1,0
Khari Blasingame,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Rodney Smith,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0
Troymaine Pope,0,0,0,0,0,0,1,-1,0,0,1,2,0,0,0,0
Malcolm Perry,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Samaje Perine,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Ty Johnson,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0
Darrell Henderson,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0
C.J. Ham,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
Devontae Booker,0,0,0,0,0,0,5,6,0,0,1,-1,0,0,0,0
Dwayne Washington,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Alfred Morris,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0
Alexander Mattison,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Corey Clement,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Tony Brooks-James,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
Josh Adams,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
