Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0
Sterling Shepard,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,0
Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
Jalen Reagor,0,0,0,0,0,0,1,11,0,0,1,34,0,0,0,0
Jalen Guyton,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Chase Claypool,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
KJ Hamler,0,0,0,0,0,0,2,13,0,0,2,16,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Alex Erickson,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Javon Wims,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Malik Taylor,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Andy Isabella,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0
Tyrie Cleveland,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Equanimeous St. Brown,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
David Moore,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tommylee Lewis,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
Christian Kirk,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Tyron Johnson,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Adam Humphries,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
C.J. Board,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Marquez Valdes-Scantling,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0
Donte Moncrief,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
De'Michael Harris,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Nsimba Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
