Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Marquise Brown,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0
A.J. Brown,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Terry McLaurin,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0
Quez Watkins,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0
CeeDee Lamb,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0
Chad Hansen,0,0,0,0,0,0,0,0,0,0,2,55,1,0,0,0
Jalen Guyton,0,0,0,0,0,0,1,4,0,0,4,91,0,0,0,0
Chris Godwin,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Emmanuel Sanders,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
Rashard Higgins,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,1,-5,0,0,3,22,1,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
Brandin Cooks,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
Davante Adams,0,0,0,0,0,0,0,0,0,0,7,42,0,0,0,0
Sammy Watkins,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
Lil'Jordan Humphrey,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Adam Thielen,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Sterling Shepard,0,0,0,0,0,0,1,-3,0,0,4,51,0,0,0,0
Laviska Shenault,0,0,0,0,0,0,2,1,0,0,5,43,0,0,0,0
Jalen Reagor,0,0,0,0,0,0,1,-10,0,0,5,49,0,0,0,0
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Jake Kumerow,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
D.J. Chark,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Lynn Bowden,0,0,0,0,0,0,1,9,0,0,6,37,0,0,0,0
Curtis Samuel,0,0,0,0,0,0,2,6,0,0,4,42,0,0,0,0
Donovan Peoples-Jones,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Cooper Kupp,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
Alshon Jeffery,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0
Richie James,0,0,0,0,0,0,0,0,0,0,4,56,0,0,1,0
Chris Conley,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
Chase Claypool,0,0,0,0,0,0,1,-6,0,0,3,54,0,0,0,0
Dez Bryant,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Nelson Agholor,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Cam Sims,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0
Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Tyler Lockett,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Miles Boykin,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
Christian Kirk,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
K.J. Hill,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Tee Higgins,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
A.J. Green,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Scott Miller,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Mike Williams,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Tim Patrick,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Isaiah Ford,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Quintez Cephus,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0
Chad Beebe,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Robby Anderson,0,0,0,0,0,0,1,-1,0,0,2,21,0,0,0,0
Isaiah Wright,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Golden Tate,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,0,0,3,15,0,0,1,0
Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Michael Pittman,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Breshad Perriman,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
David Moore,0,0,0,0,0,0,1,5,0,0,2,10,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Gabriel Davis,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
River Cracraft,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Amari Cooper,0,0,0,0,0,0,2,-7,0,0,2,10,0,0,0,0
Laquon Treadwell,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Steven Sims,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Brandon Powell,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Noah Brown,0,0,0,0,0,0,1,4,0,0,1,13,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Keenan Allen,0,0,0,0,0,0,1,-1,0,0,1,17,0,0,0,0
Freddie Swain,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,1,3,0,0,1,4,0,0,0,0
Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Collin Johnson,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
KJ Hamler,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Robert Foster,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Christian Blake,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Brandon Zylstra,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cedrick Wilson,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
