Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Travis Kelce,0,0,0,0,0,0,0,0,0,0,8,108,1,0,0,0
Jonnu Smith,0,0,0,0,0,0,0,0,0,0,5,40,2,0,0,0
Mark Andrews,0,0,0,0,0,0,0,0,0,0,6,56,1,0,0,0
Darren Waller,0,0,0,0,0,0,0,0,0,0,5,48,1,0,0,0
Mike Gesicki,0,0,0,0,0,0,0,0,0,0,5,91,0,0,0,0
Darren Fells,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0
Gerald Everett,0,0,0,0,0,0,0,0,0,0,4,90,0,0,0,0
Jared Cook,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
Hunter Henry,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0
Jimmy Graham,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Irv Smith,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Austin Hooper,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Cameron Brate,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
George Kittle,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Rob Gronkowski,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Evan Engram,0,0,0,0,0,0,2,9,1,0,1,16,0,0,0,0
Eric Ebron,0,0,0,0,0,0,0,0,0,0,5,43,0,0,1,0
Will Dissly,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0
Trey Burton,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
Adam Shaheen,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
James O'Shaughnessy,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Darrell Daniels,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Drew Sample,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Chris Herndon IV,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Anthony Firkser,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Tyler Eifert,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Greg Olsen,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Tyler Higbee,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Jason Witten,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Kyle Rudolph,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Richard Rodgers,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Dawson Knox,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Hayden Hurst,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Temarrick Hemingway,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Virgil Green,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Blake Bell,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Trevon Wesco,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
Logan Thomas,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Luke Stocker,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Kaden Smith,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Dalton Schultz,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
David Njoku,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Vance McDonald,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Tanner Hudson,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Josh Hill,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Demetrius Harris,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Jaeden Graham,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Zach Ertz,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Pharaoh Brown,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Nick Boyle,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
