Player,Att,Cmp,Yds,TD,Int,2Pt.P,Att.R,Yds.R,TD.R,2Pt.R,Rec,Yds.C,TD.C,2Pt.C,FL,TD.F
Trent Sherfield,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Michael Gallup,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Corey Davis,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
Tyrie Cleveland,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Austin Carr,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Marquez Callaway,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Robert Woods,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Rashard Higgins,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0
Mike Evans,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Jamison Crowder,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Robby Anderson,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Josh Reynolds,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Tim Patrick,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Zach Pascal,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Terry Godwin,0,0,0,0,0,0,1,3,0,0,3,32,0,0,0,0
Isaiah Ford,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Braxton Berrios,0,0,0,0,0,0,2,16,0,0,3,20,0,0,0,0
J.J. Arcega-Whiteside,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Nelson Agholor,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0
Henry Ruggs,0,0,0,0,0,0,1,0,0,0,3,38,0,0,1,0
Allen Robinson,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Tyron Johnson,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Keelan Cole,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Darius Slayton,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Michael Pittman,0,0,0,0,0,0,1,2,0,0,2,28,0,0,0,0
Zay Jones,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
Khadarel Hodge,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Laquon Treadwell,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Mohamed Sanu,0,0,0,0,0,0,1,3,0,0,2,13,0,0,0,0
Gunner Olszewski,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Steven Mitchell,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Anthony Miller,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Allen Lazard,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
KeeSean Johnson,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
N'Keal Harry,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Mecole Hardman,0,0,0,0,0,0,0,0,0,0,2,25,0,0,1,0
Chad Hansen,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
DaeSean Hamilton,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
River Cracraft,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Steven Sims,0,0,0,0,0,0,1,18,0,0,1,6,0,0,0,0
Jalen Reagor,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Donovan Peoples-Jones,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Denzel Mims,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Scott Miller,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Ray Ray McCloud,0,0,0,0,0,0,0,0,0,0,2,-3,0,0,0,0
Tyler Johnson,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Lil'Jordan Humphrey,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Travis Fulgham,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Devin Duvernay,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
Gehrig Dieter,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Tyler Boyd,0,0,0,0,0,0,1,11,0,0,1,1,0,0,0,0
Cedrick Wilson,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Quez Watkins,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Greg Ward,1,1,15,0,0,0,0,0,0,0,1,6,0,0,0,0
Diontae Spencer,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0
Cordarrelle Patterson,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0
David Moore,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Austin Mack,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Juwan Johnson,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Alex Erickson,0,0,0,0,0,0,1,2,0,0,1,8,0,0,0,0
Pharoh Cooper,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Damiere Byrd,0,0,0,0,0,0,1,4,0,0,1,7,0,0,0,0
Danny Amendola,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tommylee Lewis,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Mack Hollins,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0
John Hightower,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tavon Austin,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0
